Dates;DMEquitiesCAD;DMEquitiesFRF;DMEquitiesDEM;DMEquitiesJPY;DMEquitiesCHF;DMEquitiesGBP;DMEquitiesUSD;DMEquitiesEUR;DMEquitiesNDQ;DMFXEUR;DMFXGBP;DMFXJPY;DMFXCHF;BondsDEM;BondsFRF;BondsGBP;BondsUSD
22/01/2016;1.44423563;0.874081973;1.041134592;0.968244063;1.317960851;0.885872137;1.220706581;0.789474593;0.872360783;1.042384485;1.018780603;0.613537303;1.254220427;1.952751267;1.970670878;1.625265666;1.927321964
25/01/2016;1.417313259;0.869032979;1.035127535;0.991297493;1.310542988;0.880201709;1.202066895;0.78216706;0.859884303;1.043113286;1.013946226;0.613102946;1.251919768;1.954194065;1.972485673;1.628552493;1.934749325
26/01/2016;1.44144368;0.878525089;1.045653174;0.963633377;1.325217457;0.886855012;1.218585513;0.790518527;0.868099203;1.044612126;1.018030822;0.613910766;1.249443626;1.959576665;1.977625579;1.628929444;1.935334022
27/01/2016;1.443238505;0.883271144;1.047992205;0.993070834;1.32263733;0.894188766;1.20521636;0.791823443;0.847611994;1.04673671;1.013160109;0.612287529;1.250041398;1.959049173;1.97680129;1.627042392;1.935409008
28/01/2016;1.471357425;0.871658456;1.023166581;0.987396143;1.300544998;0.888896366;1.208815747;0.776164443;0.85310661;1.053290527;1.022573993;0.612473355;1.254219524;1.964406802;1.981160729;1.631025659;1.938031602
29/01/2016;1.501271171;0.890844636;1.037253927;1.02073495;1.321992299;0.908327034;1.240567487;0.790257543;0.875545458;1.041792269;1.008108768;0.60046374;1.240863167;1.974571159;1.992502824;1.643661173;1.946479336
01/02/2016;1.474947075;0.88680544;1.035499653;1.035631012;1.323766136;0.907722188;1.241338785;0.787386727;0.881398375;1.048779228;1.02139531;0.600639923;1.249320826;1.970902908;1.98874328;1.63621333;1.941130686
02/02/2016;1.455602853;0.864993783;1.016681086;1.031020326;1.30570525;0.886476983;1.219549635;0.769378876;0.860963209;1.049411659;1.021463508;0.604462973;1.245816116;1.977333468;1.993197161;1.646217084;1.9562863
03/02/2016;1.4751465;0.853583055;1.003125338;0.994844174;1.295384745;0.87506052;1.226684135;0.755807743;0.856751671;1.063714119;1.03691792;0.616070562;1.261064314;1.983018828;1.998853853;1.650498387;1.953805135
04/02/2016;1.492297047;0.853785014;0.998766235;0.987041475;1.275550022;0.884738052;1.226234212;0.758939543;0.853516954;1.075272495;1.036133409;0.620517811;1.274196542;1.978182448;1.994770941;1.644052681;1.95642678
05/02/2016;1.495487847;0.84823112;0.985210487;0.965406718;1.271518575;0.876043395;1.205344909;0.75084906;0.82604788;1.072679625;1.029343531;0.62112998;1.279828393;1.979596375;1.994409795;1.644385961;1.958988626
08/02/2016;1.47474765;0.821168508;0.953952527;0.977110767;1.237493157;0.852454412;1.190368886;0.726577609;0.814187918;1.073022035;1.021523093;0.628841865;1.284017372;1.990612834;2.000385323;1.663405123;1.975853719
09/02/2016;1.440047705;0.80722814;0.946935434;0.923910543;1.207499187;0.846103532;1.187926444;0.716138276;0.810078466;1.088571341;1.029408084;0.633555574;1.310144467;1.988490383;1.996538138;1.66208273;1.976680458
10/02/2016;1.421102333;0.820057319;0.959481146;0.897310432;1.234913031;0.849278972;1.186962323;0.727882526;0.814802434;1.077457538;1.027520751;0.634550428;1.297949713;1.987227056;1.998079429;1.663098658;1.980302543
11/02/2016;1.411529935;0.786822673;0.932794929;0.897310432;1.198146228;0.831133601;1.172693322;0.701262226;0.8135714;1.091753613;1.026024343;0.649553037;1.305734686;1.99815612;2.003328133;1.681137135;1.989776344
12/02/2016;1.450018954;0.806723054;0.95076294;0.841272863;1.213788245;0.854873795;1.194418197;0.716921226;0.822813163;1.082132722;1.027405581;0.64448252;1.30076934;1.985171712;1.994634189;1.66365106;1.974536253
15/02/2016;1.450018954;0.830967173;0.979097111;0.913625167;1.250393789;0.874455675;1.194418197;0.739887759;0.822813163;1.072513157;1.026797389;0.634604556;1.285615902;1.989077959;1.998632481;1.662675738;1.974559982
16/02/2016;1.471158;0.830058018;0.968093033;0.918945189;1.244104731;0.877404297;1.214022004;0.734407109;0.840578086;1.072470087;1.016879745;0.638452337;1.285339036;1.985642241;1.993028676;1.662640495;1.969535004
17/02/2016;1.50446197;0.855110275;0.996905642;0.904403795;1.266358322;0.903261451;1.235811154;0.75554676;0.861938028;1.071367345;1.01751519;0.635798871;1.279238514;1.98417057;1.993876387;1.654988086;1.963333039
18/02/2016;1.512837819;0.856120446;1.005411209;0.931358575;1.259746748;0.899027531;1.231890392;0.754502826;0.853362825;1.068051301;1.020779681;0.639465838;1.277996208;1.992976403;2.004408548;1.661427663;1.971882335
19/02/2016;1.502467721;0.852887897;0.995417168;0.918945189;1.253296432;0.894188766;1.230540622;0.746934309;0.854595861;1.068680424;1.013881828;0.644201762;1.281133298;1.994409838;2.007265227;1.664426414;1.973879418
22/02/2016;1.50486082;0.868141488;1.017637962;0.92071853;1.26958348;0.909158697;1.244552524;0.76494216;0.865635134;1.061034817;1.004425814;0.643032965;1.272194698;1.998078869;2.011726662;1.667176929;1.971293842
23/02/2016;1.492695897;0.856019429;1.001955823;0.918235853;1.244104731;0.896532543;1.231569018;0.753719876;0.854235558;1.060653303;1.002289333;0.648167851;1.281997104;1.997430429;2.010322878;1.66266731;1.974429944
24/02/2016;1.487510848;0.839351597;0.972717935;0.907950477;1.223947493;0.88194064;1.240631762;0.733885143;0.864352056;1.0604158;0.990096764;0.653386277;1.285995884;2.002793521;2.01387616;1.672890186;1.974994708
25/02/2016;1.491100497;0.858140789;0.991642822;0.926784674;1.247007373;0.906058863;1.253615267;0.749805126;0.871694223;1.061429122;0.991051284;0.644602483;1.283825069;2.004981518;2.01518928;1.670740341;1.98173581
26/02/2016;1.491698772;0.871475055;1.012747261;0.933110122;1.267809643;0.919365468;1.248666109;0.764681176;0.868767765;1.051138642;0.985148532;0.63755867;1.271648854;2.002935538;2.014364992;1.666070594;1.971897522
29/02/2016;1.503464846;0.879354393;1.006208606;0.913636272;1.258456685;0.916114422;1.240181839;0.76572511;0.862862805;1.045224897;0.990331403;0.643461748;1.274815366;2.008416456;2.021207119;1.674406417;1.975535743
01/03/2016;1.521213668;0.89016323;1.032841664;0.915768445;1.27651757;0.926094377;1.271290831;0.78138411;0.890896353;1.044600461;0.989295928;0.639383582;1.271978679;2.002312848;2.014266016;1.66731254;1.961393857
02/03/2016;1.517624018;0.893799848;1.039380319;0.950593943;1.28570927;0.925640742;1.274954494;0.788169677;0.889150887;1.041522983;0.999488238;0.63747601;1.269027595;1.992840628;2.007621084;1.658022847;1.959625528
03/03/2016;1.528592392;0.891981539;1.034914896;0.962320896;1.28345166;0.923674994;1.279389453;0.78451591;0.887303335;1.051478325;1.005985283;0.639356798;1.278652698;1.998992616;2.008471061;1.662242857;1.962265208
04/03/2016;1.538364215;0.900163929;1.043898901;0.968717416;1.286031786;0.934637822;1.282217543;0.791823443;0.887765723;1.058643286;1.010137107;0.638092986;1.277661661;1.989266794;2.005235859;1.655899051;1.954707808
07/03/2016;1.560899237;0.897335448;1.0390082;0.959122636;1.291353297;0.932445256;1.284917084;0.78764771;0.883143841;1.056335004;1.009350333;0.639667306;1.271302549;1.992608875;2.009981376;1.658152328;1.951587842
08/03/2016;1.555277992;0.889660895;1.030232596;0.952015392;1.284257642;0.924651958;1.272971275;0.783473117;0.877084751;1.063019073;1.009558805;0.645582536;1.279739286;1.998540034;2.017950006;1.669892967;1.965171608
09/03/2016;1.569331104;0.893913286;1.034207054;0.936024092;1.283928683;0.928777822;1.278330746;0.787760247;0.882014893;1.058836479;1.010655603;0.643152851;1.273872618;1.989631201;2.01038181;1.65798224;1.956642244
10/03/2016;1.563308342;0.878624929;1.011685124;0.951304668;1.278665332;0.9128092;1.278201602;0.777310366;0.880063253;1.07186714;1.016584679;0.640261935;1.284815761;1.981067265;1.996219302;1.65120019;1.94838055
11/03/2016;1.584990286;0.907480438;1.045600502;0.959122636;1.290343392;0.927478939;1.298218904;0.802229313;0.893978942;1.07302333;1.022833807;0.639588024;1.289893141;1.983727352;2.012213227;1.645001188;1.941551175
14/03/2016;1.579369041;0.91011287;1.062399212;0.971204952;1.293797466;0.932445256;1.297379469;0.806784389;0.896699227;1.067977201;1.017855492;0.639110698;1.287195657;1.983614207;2.012481442;1.648112564;1.943639379
15/03/2016;1.572744003;0.903633757;1.057311905;0.963386983;1.280803568;0.928013773;1.295571455;0.800889585;0.896390968;1.06841149;1.006517482;0.643217574;1.287703837;1.978354897;2.005922641;1.650785697;1.944200346
16/03/2016;1.58278194;0.901609034;1.062346219;0.954147565;1.276362615;0.933362115;1.302609796;0.799281911;0.903168662;1.064759498;1.001645019;0.638691796;1.283974681;1.979476207;2.00974716;1.652195432;1.947373467
17/03/2016;1.593221395;0.897559589;1.049998902;0.955924376;1.266987272;0.936036286;1.311004149;0.792047378;0.904147484;1.087979789;1.029566986;0.65212079;1.310687592;1.990989726;2.018481903;1.661610775;1.952628147
18/03/2016;1.579971317;0.901305326;1.059060667;0.940288439;1.259092245;0.937411574;1.315588757;0.799013965;0.904505785;1.085530464;1.031162251;0.651626999;1.310066658;1.993381385;2.019963508;1.661974701;1.957509798
21/03/2016;1.589005461;0.895636102;1.057576869;0.940288439;1.265013515;0.935272237;1.31901107;0.795530671;0.908931502;1.082408576;1.023306871;0.650315637;1.310664598;1.991577301;2.019943108;1.65879437;1.950212475
22/03/2016;1.58438801;0.896547228;1.060491472;0.963742345;1.265506954;0.936647525;1.318881926;0.795530671;0.912688658;1.079190191;1.01019295;0.649096141;1.306803629;1.994378625;2.020539226;1.661723401;1.948174578
23/03/2016;1.570334898;0.89543363;1.067115569;0.955924376;1.27389542;0.937870003;1.31003557;0.79499478;0.904661916;1.074193508;1.002620823;0.644229723;1.302963028;1.996263861;2.020539981;1.66155791;1.957096903
24/03/2016;1.569331104;0.876401236;1.049839924;0.949172494;1.253828894;0.925645221;1.309906426;0.781329551;0.905020217;1.073042278;1.005103016;0.644261312;1.298546885;1.999503721;2.024041131;1.661023897;1.954012057
25/03/2016;1.569331104;0.876401236;1.049839924;0.959477999;1.253828894;0.925645221;1.309906426;0.781329551;0.905020217;1.072995759;1.005098689;0.644235478;1.29846699;1.999566926;2.024112907;1.661092851;1.954204741
28/03/2016;1.571338691;0.876401236;1.049839924;0.969783503;1.253828894;0.925645221;1.309518994;0.781329551;0.903426879;1.077899011;1.013088142;0.640767778;1.303257958;1.999714405;2.024243615;1.661154144;1.95732091
29/03/2016;1.572944761;0.883892711;1.051959635;0.97724611;1.258105367;0.92281824;1.322110523;0.784276954;0.917576764;1.075017157;1.013616682;0.63992225;1.299504861;2.0051844;2.030325673;1.667272699;1.96623849
30/03/2016;1.583785734;0.899685548;1.069500244;0.968006692;1.268796548;0.939398101;1.327082563;0.795262726;0.92246487;1.091259845;1.026615551;0.645273001;1.318064753;2.001923472;2.029436408;1.662917845;1.963678542
31/03/2016;1.579971317;0.887537211;1.059855559;0.957701188;1.261723921;0.934126164;1.324693401;0.785348736;0.921279875;1.095104176;1.021281807;0.645590033;1.323899936;2.003171972;2.031217961;1.666506539;1.970500324
01/04/2016;1.57796373;0.874680222;1.042685899;0.925007863;1.241986354;0.929923895;1.333475185;0.771147616;0.932034909;1.090202648;1.008167309;0.6456194;1.31741774;2.004849645;2.034288456;1.665872925;1.969652703
04/04/2016;1.5635091;0.879438321;1.043109841;0.921809603;1.252184097;0.932750876;1.328567717;0.771951453;0.926220025;1.093661774;1.015410181;0.652148509;1.32090251;2.00737942;2.034217435;1.665714329;1.971459949
05/04/2016;1.558088614;0.860098463;1.018998127;0.901198594;1.239354679;0.92312386;1.316492764;0.755874713;0.919890708;1.093037419;1.004143403;0.656725664;1.323924818;2.011037528;2.038469588;1.671256733;1.979327731
06/04/2016;1.562304548;0.86710118;1.024456383;0.901553957;1.257118488;0.932216042;1.33031116;0.759358007;0.933372033;1.092893764;1.000941594;0.659503661;1.324327155;2.009343468;2.036427376;1.671019989;1.975465503
07/04/2016;1.554073439;0.859171633;1.010519283;0.905818303;1.253993374;0.928625012;1.314103602;0.74864018;0.920044838;1.093567014;1.001577024;0.672309064;1.327365235;2.013734289;2.038341902;1.678162135;1.985157617
08/04/2016;1.569130345;0.871117445;1.022813607;0.914346997;1.265671434;0.939932935;1.317719631;0.76042979;0.91942832;1.095969583;1.002283846;0.669116935;1.329718832;2.012279006;2.037728408;1.672897082;1.980930902
11/04/2016;1.568728828;0.872971105;1.030815516;0.909016563;1.260243603;0.941079009;1.31371617;0.765252812;0.916187598;1.099332562;1.013541489;0.672810403;1.332151308;2.009491728;2.034032329;1.668338428;1.979621029
12/04/2016;1.592619118;0.879355936;1.038340491;0.923231052;1.269125508;0.945816112;1.327405422;0.769271996;0.924110253;1.0928001;1.009700814;0.668132382;1.323995009;2.002688178;2.028597009;1.663759089;1.979671336
13/04/2016;1.604865402;0.909220466;1.063194104;0.950593943;1.29100131;0.962930807;1.340448955;0.792583269;0.935996237;1.083913937;1.009590212;0.66376226;1.313073416;2.006613153;2.031837499;1.664250963;1.981290643
14/04/2016;1.602054779;0.913957598;1.072732804;0.968362054;1.306133445;0.965146549;1.340900958;0.800621639;0.935687978;1.081896646;1.004790127;0.664280628;1.310275949;2.002590639;2.029886707;1.662669609;1.978458279
15/04/2016;1.598240363;0.910765183;1.068917324;0.960544085;1.304159688;0.962243163;1.339867807;0.799013965;0.934092638;1.085162883;1.007344384;0.66700149;1.31066844;2.007075878;2.034085217;1.666302741;1.983117821
18/04/2016;1.607073748;0.91323673;1.077502154;0.93886699;1.311232316;0.963465641;1.347422724;0.803569041;0.935740022;1.088092846;1.014339565;0.667034742;1.315212838;2.001974972;2.030528912;1.658596701;1.980243693
19/04/2016;1.623134447;0.926315334;1.100289048;0.96765133;1.329983004;0.971411749;1.35194276;0.815090705;0.931674607;1.092559265;1.023217324;0.66340633;1.319720511;2.000614106;2.026136231;1.653815095;1.978454482
20/04/2016;1.631767073;0.931567372;1.11003972;0.968006692;1.334094997;0.973474681;1.354719354;0.825004694;0.933526162;1.088477585;1.023355584;0.663924674;1.31191589;2.004647544;2.031942519;1.660349676;1.968255505
21/04/2016;1.627751899;0.929713712;1.111258553;0.990394512;1.330969882;0.969119603;1.344904419;0.827684151;0.925705593;1.084203966;1.018804472;0.662470847;1.302190874;1.992501972;2.021988342;1.646738073;1.965671827
22/04/2016;1.625543552;0.927448127;1.101878832;0.998923205;1.321923497;0.955290318;1.346970721;0.822325238;0.919120061;1.079450613;1.023987531;0.65046819;1.296047098;1.992672861;2.020601179;1.644094054;1.963246663
25/04/2016;1.617312444;0.922710995;1.094777799;0.995014221;1.319949741;0.949101522;1.345162706;0.81723427;0.920457184;1.082091682;1.030235825;0.653605581;1.299957381;1.987218473;2.015742332;1.642616131;1.961143273
26/04/2016;1.617111685;0.921887146;1.091810204;0.985064079;1.321759018;0.953533006;1.348520447;0.819377835;0.916391769;1.0857887;1.036199871;0.652223238;1.301948011;1.982761325;2.010333455;1.636426322;1.956964967
27/04/2016;1.625342794;0.927448127;1.094671814;0.981510456;1.320772139;0.957811679;1.350005602;0.821253455;0.910474799;1.085980486;1.032856403;0.65157847;1.301666643;1.984582575;2.00976076;1.641238575;1.967588229
28/04/2016;1.625744311;0.927036202;1.096155612;0.942775974;1.324555173;0.958193704;1.338188937;0.820181672;0.901881581;1.086412696;1.035552244;0.667815036;1.305881147;1.990539485;2.013893538;1.644405881;1.970801215
29/04/2016;1.633573902;0.901187937;1.068917324;0.942775974;1.300047695;0.949254332;1.329600868;0.797674237;0.891488851;1.099662385;1.040805814;0.677555113;1.3209907;1.985972313;2.007883255;1.644300151;1.973903147
02/05/2016;1.623736724;0.904895258;1.072785797;0.923941776;1.305968965;0.949254332;1.339415804;0.798210128;0.899207334;1.105374339;1.042506757;0.680420756;1.325401381;1.986501365;2.012098386;1.644277932;1.967049093
03/05/2016;1.605668437;0.890271936;1.055245187;0.923941776;1.284257642;0.939474506;1.328180286;0.785080791;0.892105369;1.105709526;1.033621403;0.682473287;1.328655955;1.998501019;2.022101672;1.654294711;1.976880736
04/05/2016;1.594827465;0.880797672;1.041626043;0.923941776;1.269125508;0.926027246;1.321723091;0.773023236;0.887013091;1.103260296;1.028714692;0.677975837;1.322465149;1.997574007;2.020901127;1.653966795;1.979304002
05/05/2016;1.591213807;0.882342389;1.041732029;0.923941776;1.269125508;0.927402534;1.319785933;0.774362964;0.885057448;1.094283355;1.0298454;0.674916561;1.307762359;2.004128636;2.023869625;1.661142651;1.98489849
06/05/2016;1.602054779;0.880591709;1.046766343;0.920743517;1.262710799;0.930229515;1.325468264;0.777042421;0.890820289;1.09649024;1.025293527;0.679538131;1.305251776;2.00583284;2.027493927;1.667828166;1.980621468
09/05/2016;1.584789527;0.885122879;1.057947819;0.92927221;1.280968048;0.928242988;1.326501415;0.781329551;0.892363585;1.094041755;1.023086098;0.668849367;1.30409346;2.008620898;2.031356224;1.668296289;1.983271589
10/05/2016;1.610888164;0.891411275;1.063777024;0.950238581;1.299718735;0.93374414;1.341546678;0.788028193;0.903941311;1.093753154;1.027841261;0.664620269;1.299992088;2.010033265;2.034637513;1.669266248;1.982796048
11/05/2016;1.607274507;0.886934437;1.057576869;0.947040321;1.298402898;0.936647525;1.328890577;0.783473117;0.895604308;1.097303903;1.02765864;0.667285308;1.303592248;2.009569759;2.036261158;1.671128784;1.986285247
12/05/2016;1.606471472;0.882145262;1.045123567;0.954147565;1.291823709;0.927478939;1.329407152;0.777578312;0.892157412;1.094472667;1.030211539;0.666551734;1.308430349;2.005089201;2.029425831;1.669592633;1.981321966
13/05/2016;1.608077542;0.888287899;1.054079346;0.933181194;1.300047695;0.932903686;1.319592217;0.783741062;0.889945554;1.08429991;1.019407598;0.664201726;1.29668342;2.009018858;2.034623158;1.672720099;1.989189748
16/05/2016;1.621729136;0.886726212;1.054079346;0.942420612;1.300047695;0.935272237;1.331925458;0.78266928;0.900492414;1.087370562;1.023167943;0.665851461;1.295606169;2.007551869;2.031838255;1.671268225;1.981796558
17/05/2016;1.625546976;0.884964546;1.046236596;0.952684599;1.297416268;0.936730256;1.319590526;0.778648121;0.889018776;1.087802441;1.027815501;0.665058486;1.296454062;2.008704392;2.035001681;1.673762077;1.980791372
18/05/2016;1.619921754;0.889536489;1.053760751;0.949167568;1.305804046;0.937645395;1.318295879;0.785347349;0.89164298;1.082333117;1.038644403;0.661116161;1.288910329;2.003731457;2.029191615;1.665597873;1.961735563
19/05/2016;1.614499609;0.881629964;1.038075252;0.948808688;1.299224649;0.923670134;1.316428724;0.775970051;0.888556387;1.075135283;1.036222433;0.659103369;1.277891861;2.002603905;2.029854975;1.665826189;1.967486666
20/05/2016;1.631151891;0.896520236;1.050263639;0.954837883;1.316495358;0.937490286;1.323721687;0.786420199;0.897818167;1.075852571;1.031171025;0.655912573;1.274782785;2.002926954;2.029969816;1.662891029;1.967163944
23/05/2016;1.631151891;0.892032182;1.044805042;0.950890196;1.320443328;0.937118026;1.32069;0.78347189;0.895810481;1.074506837;1.027504649;0.661936282;1.275150061;2.001158765;2.027883784;1.663109385;1.96847097
24/05/2016;1.630156815;0.914535369;1.067433791;0.942420612;1.33804193;0.949945486;1.339862493;0.803566872;0.914900516;1.070714691;1.03786911;0.659256413;1.274360663;2.002284757;2.030497935;1.661267535;1.96566898
25/05/2016;1.645022023;0.92619592;1.081793934;0.955914525;1.344621327;0.955296723;1.347806033;0.816965328;0.920971616;1.069128628;1.045533271;0.656895267;1.275820228;2.005963152;2.035470868;1.664028011;1.964167371
26/05/2016;1.64721525;0.932844112;1.089212952;0.955914525;1.353010761;0.955529386;1.349354405;0.820181174;0.924574643;1.072914845;1.042824978;0.660458861;1.277734623;2.007243646;2.034292233;1.668421174;1.97122645
27/05/2016;1.656252159;0.933997584;1.088683023;0.959431555;1.363536471;0.955219169;1.354266258;0.821251321;0.928227711;1.067779395;1.038411383;0.659345949;1.27372443;2.007397367;2.034684356;1.665489078;1.969614736
30/05/2016;1.651845396;0.937437027;1.095519012;0.97084396;1.362549478;0.955219169;1.354266258;0.825540016;0.928227711;1.068350821;1.038863574;0.652072929;1.274345927;2.004057628;2.030183633;1.665492143;1.969634669
31/05/2016;1.645821321;0.932847072;1.087782741;0.980783629;1.345443528;0.950396812;1.352721494;0.818037477;0.931160175;1.067771101;1.033987658;0.653041373;1.271761116;2.007121917;2.03404064;1.665826189;1.969951696
01/06/2016;1.64743689;0.926589154;1.080522389;0.968328104;1.346759565;0.942688058;1.354653898;0.810803562;0.930593699;1.071555437;1.023819539;0.661420201;1.27985075;2.009066457;2.035021325;1.674830104;1.968173875
02/06/2016;1.654848317;0.92690205;1.08317168;0.949822753;1.351693464;0.945124024;1.358466828;0.812142778;0.932805557;1.070303456;1.026259215;0.66705382;1.277243126;2.01229071;2.036674436;1.678564369;1.973421911
03/06/2016;1.664683098;0.917953226;1.069446719;0.95266973;1.339522189;0.946650358;1.354589052;0.800888527;0.928021538;1.086791788;1.031290859;0.678330331;1.292167664;2.018276491;2.043728113;1.6870902;1.98972224
06/06/2016;1.67312445;0.920143497;1.073898631;0.945908159;1.344949808;0.959030616;1.361371919;0.804104795;0.93141639;1.089999648;1.027515812;0.675010948;1.300923519;2.016321027;2.039811418;1.68583523;1.986896521
07/06/2016;1.682615922;0.931073995;1.090432032;0.954804963;1.349226514;0.957812633;1.362668834;0.81428606;0.929102446;1.088794667;1.034003693;0.675262464;1.307560796;2.021387599;2.045534598;1.688490741;1.988497794
08/06/2016;1.672922504;0.925233271;1.081572769;0.960854789;1.33684223;0.961435747;1.367661957;0.807563091;0.930079267;1.09248101;1.033922084;0.678840018;1.317144418;2.020574513;2.04478964;1.690283556;1.989325482
09/06/2016;1.661209623;0.916367887;1.069000042;0.948399264;1.326934802;0.95164563;1.365132973;0.800571203;0.928638056;1.085908372;1.02780271;0.680051825;1.310359026;2.023678598;2.049515513;1.691524735;1.992752034
10/06/2016;1.637783861;0.895612456;1.042369204;0.943061182;1.302496481;0.934840547;1.353525581;0.780133376;0.919120061;1.083171556;1.01791976;0.677220212;1.312579178;2.026514256;2.049541201;1.693601796;1.999181804
13/06/2016;1.63515856;0.879133271;1.026242163;0.910676817;1.28202113;0.925512955;1.342112727;0.766149599;0.910989231;1.0834068;1.014182031;0.681008571;1.307934285;2.025598168;2.045048033;1.694257629;2.00255805
14/06/2016;1.621426217;0.858899334;1.008046191;0.902491757;1.258738676;0.904313883;1.339648588;0.748132041;0.910783058;1.074677199;1.002487148;0.683449366;1.3111648;2.029779866;2.044791151;1.705268884;2.003379093
15/06/2016;1.626272926;0.867556121;1.020035374;0.907473967;1.266829741;0.913101862;1.338027444;0.758619873;0.908210897;1.077018724;1.00815975;0.683897774;1.31310958;2.032294815;2.046408752;1.70872963;2.006016875
16/06/2016;1.621426217;0.863592773;1.01430603;0.879004196;1.251308105;0.910480886;1.342696339;0.755930685;0.910530846;1.068480911;0.999164082;0.696429792;1.3059518;2.033165644;2.047561699;1.708836892;2.01071913
17/06/2016;1.626676819;0.872979651;1.018656087;0.886121639;1.271453208;0.917650027;1.335109385;0.76157798;0.898728932;1.078202117;1.015383893;0.694056852;1.313999325;2.026842768;2.043937396;1.704852093;2.002630188
20/06/2016;1.633947019;0.903745546;1.055844642;0.908515123;1.298534225;0.948252838;1.345030698;0.789545059;0.905016214;1.086629987;1.043820588;0.693191136;1.316568491;2.020906146;2.042433881;1.691922373;1.994834543
21/06/2016;1.636993192;0.909995196;1.064119621;0.921003796;1.307286331;0.954813906;1.349051269;0.797881946;0.907129989;1.080250225;1.042141885;0.692328285;1.31784512;2.022893604;2.043991039;1.686443561;1.990719832
22/06/2016;1.635368566;0.912826413;1.074729903;0.909950602;1.312405112;0.963825682;1.346650636;0.804605503;0.905942992;1.081249582;1.043198878;0.691103783;1.315961192;2.021081717;2.04387242;1.682330047;1.992321105
23/06/2016;1.653340988;0.930862316;1.086082512;0.919927187;1.317853442;0.969068333;1.3655239;0.814017943;0.919962769;1.087758431;1.051713928;0.68456605;1.319986196;2.015276188;2.04301791;1.674954222;1.984562479
24/06/2016;1.624253464;0.855657798;1.014093832;0.855872507;1.280369892;0.940930462;1.308976543;0.744367178;0.878680091;1.065184056;0.967823679;0.708251662;1.305491885;2.038828376;2.052415257;1.711669387;2.008984022
27/06/2016;1.594567369;0.830530676;0.981945848;0.876868963;1.245528772;0.912485162;1.287123522;0.722315838;0.861311502;1.05175882;0.933857407;0.711557738;1.287278212;2.047301014;2.063374296;1.730786617;2.027124819
28/06/2016;1.619406755;0.852109948;0.998921681;0.869395648;1.279709397;0.935842685;1.315331428;0.737644209;0.882545338;1.058843475;0.946165631;0.703941271;1.287569689;2.048441052;2.070912271;1.729258127;2.026906506
29/06/2016;1.640813054;0.874336181;1.017223751;0.885765767;1.307780442;0.968604888;1.3402322;0.758082036;0.899397494;1.063819442;0.96061038;0.704866346;1.288187828;2.050042254;2.075759785;1.730735284;2.024619923
30/06/2016;1.644448086;0.883205805;1.025817767;0.886477511;1.31768787;0.990189398;1.355406109;0.767763112;0.908521158;1.064386185;0.94944913;0.705207639;1.295752477;2.050000897;2.07928209;1.737749481;2.022335238
01/07/2016;1.644448086;0.890698028;1.035207524;0.891815593;1.32858604;1.005992343;1.3593617;0.772334731;0.913931703;1.066485354;0.942120488;0.70465684;1.296047257;2.050508101;2.084731766;1.742465197;2.025368829
04/07/2016;1.663834924;0.883101456;1.029637329;0.89786542;1.32379745;0.997281451;1.3593617;0.768300949;0.913931703;1.066956213;0.943810081;0.705514173;1.299210782;2.051362544;2.083096788;1.746056956;2.025357439
05/07/2016;1.664642708;0.868283968;1.009955973;0.88968036;1.304147719;1.002215053;1.350542676;0.75485501;0.907902638;1.064170027;0.926678837;0.712286505;1.295637011;2.058272996;2.089385863;1.75221382;2.037824965
06/07/2016;1.66403687;0.852109948;0.99292709;0.873666114;1.301670862;0.989110172;1.357935093;0.740602315;0.915220785;1.060522153;0.91487461;0.717193725;1.290761697;2.058227737;2.089582302;1.755004176;2.038124907
07/07/2016;1.652929828;0.858788253;0.998709483;0.871175009;1.31075267;1.000673303;1.356573332;0.745980691;0.917848993;1.060558999;0.918479495;0.717724705;1.291115907;2.056195802;2.087901992;1.753946108;2.036363222
08/07/2016;1.661815461;0.874127484;1.021679907;0.861922333;1.321650841;1.009692544;1.375054374;0.76157798;0.931248249;1.056860938;0.92038029;0.719327337;1.282348993;2.058796586;2.094065648;1.759311528;2.03991222
11/07/2016;1.677163374;0.88988411;1.042157006;0.895018442;1.338493468;1.022257813;1.381409259;0.773948244;0.937897834;1.057903848;0.922494272;0.704777189;1.28335128;2.056470473;2.090930177;1.757376974;2.029306042
12/07/2016;1.69554048;0.903449416;1.057223058;0.91957362;1.341300572;1.021332762;1.391460352;0.787663101;0.94207134;1.060095848;0.936218525;0.691762192;1.277203884;2.045225382;2.081578918;1.749063369;2.017170731
13/07/2016;1.697761889;0.904492901;1.054835832;0.92455583;1.340309829;1.023799563;1.391525198;0.787394183;0.940319869;1.063293024;0.938828912;0.693616304;1.28190306;2.052762425;2.087914081;1.758605129;2.024232656
14/07/2016;1.702204706;0.915136449;1.068522597;0.934876123;1.347905524;1.018943049;1.398852769;0.79680634;0.946246847;1.063329791;0.946161273;0.686337375;1.284282236;2.046693931;2.082474227;1.752670451;2.014673429
15/07/2016;1.696348265;0.912527737;1.066241469;0.942349438;1.342621563;1.019097224;1.395934709;0.793041477;0.944030986;1.060014664;0.939756984;0.68338038;1.282875675;2.040552087;2.075310242;1.746972518;2.005239493
